[13:47:53] [System] Gamepad Service Started (Multiprocess).
[13:49:30] [System] Session Started.
[13:49:30] [System] Rumble params: I/T/R/G in [20,100], duration=3.0s to Xbox controller.
[13:49:30] [System] Automatic test started (no manual A/B selection).
[13:49:30] [Test] Iter 01 | A [I=0.20, T=L0%/R100%, R=0.30Hz, G=10% | s=20.0,20.0,20.0,20.0] vs B [I=1.00, T=L100%/R0%, R=4.00Hz, G=70% | s=100.0,100.0,100.0,100.0] | pick=B | level=1 | EIG=0.911, Dist=2.000
[13:51:54] [Test] Iter 25 | A [I=0.20, T=L56%/R44%, R=4.00Hz, G=70% | s=20.0,64.6,100.0,100.0] vs B [I=0.62, T=L0%/R100%, R=2.08Hz, G=70% | s=61.7,20.0,58.5,100.0] | pick=B | level=1 | EIG=0.503, Dist=0.923
[13:52:09] [Test] Iter 26 | A [I=0.20, T=L100%/R0%, R=0.30Hz, G=14% | s=20.0,100.0,20.0,25.5] vs B [I=0.60, T=L52%/R48%, R=0.30Hz, G=70% | s=59.9,61.7,20.0,100.0] | pick=B | level=1 | EIG=0.501, Dist=1.160
[13:52:23] [Test] Iter 27 | A [I=1.00, T=L0%/R100%, R=0.30Hz, G=10% | s=100.0,20.0,20.0,20.0] vs B [I=0.62, T=L81%/R19%, R=2.22Hz, G=10% | s=62.3,84.8,61.4,20.0] | pick=B | level=1 | EIG=0.501, Dist=1.070
[13:52:38] [Test] Iter 28 | A [I=0.20, T=L51%/R49%, R=2.36Hz, G=70% | s=20.0,61.0,64.5,100.0] vs B [I=0.20, T=L0%/R100%, R=0.30Hz, G=31% | s=20.0,20.0,20.0,47.6] | pick=B | level=1 | EIG=0.489, Dist=1.001
[13:52:53] [Test] Iter 29 | A [I=0.60, T=L75%/R25%, R=2.36Hz, G=15% | s=60.3,79.8,64.6,27.2] vs B [I=1.00, T=L0%/R100%, R=4.00Hz, G=10% | s=100.0,20.0,100.0,20.0] | pick=A | level=2 | EIG=0.500, Dist=1.004
[13:53:10] [Test] Iter 30 | A [I=0.58, T=L58%/R42%, R=2.25Hz, G=10% | s=57.9,66.6,62.1,20.0] vs B [I=0.20, T=L100%/R0%, R=0.30Hz, G=69% | s=20.0,100.0,20.0,98.1] | pick=A | level=2 | EIG=0.475, Dist=1.276
[13:53:30] [Test] Iter 31 | A [I=1.00, T=L0%/R100%, R=0.30Hz, G=44% | s=100.0,20.0,20.0,65.8] vs B [I=0.60, T=L61%/R39%, R=2.28Hz, G=18% | s=60.4,68.7,62.8,30.2] | pick=B | level=3 | EIG=0.490, Dist=1.049
[13:53:50] [Test] Iter 32 | A [I=0.62, T=L75%/R25%, R=2.21Hz, G=10% | s=62.3,80.0,61.2,20.0] vs B [I=1.00, T=L100%/R0%, R=0.30Hz, G=70% | s=100.0,100.0,20.0,100.0] | pick=A | level=2 | EIG=0.485, Dist=1.245
[13:54:14] [Test] Iter 33 | A [I=0.65, T=L72%/R28%, R=2.25Hz, G=10% | s=65.4,77.9,62.2,20.0] vs B [I=1.00, T=L0%/R100%, R=4.00Hz, G=70% | s=100.0,20.0,100.0,100.0] | pick=A | level=2 | EIG=0.499, Dist=1.391
[13:54:39] [Test] Iter 34 | A [I=0.66, T=L72%/R28%, R=2.28Hz, G=10% | s=66.4,77.6,62.9,20.0] vs B [I=0.20, T=L0%/R100%, R=0.30Hz, G=70% | s=20.0,20.0,20.0,100.0] | pick=A | level=2 | EIG=0.496, Dist=1.464
[13:55:05] [Test] Iter 35 | A [I=0.66, T=L74%/R26%, R=2.28Hz, G=10% | s=65.6,79.1,62.8,20.0] vs B [I=1.00, T=L0%/R100%, R=4.00Hz, G=70% | s=100.0,20.0,100.0,100.0] | pick=A | level=2 | EIG=0.493, Dist=1.396
[13:55:09] [Final-Test] Recommendation: [35.02, 65.87, 43.72, 56.51] | DistToGT=30.593
