[10:47:21] [System] Gamepad Service Started (Multiprocess).
[10:47:22] [System] Session Started.
[10:47:22] [System] Rumble params: I/T/R/G in [20,100], duration=3.0s to Xbox controller.
[10:47:22] [System] Automatic test started (no manual A/B selection).
[10:47:22] [Test] Iter 01 | A [I=0.20, T=L0%/R100%, R=4.00Hz, G=70% | s=20.0,20.0,100.0,100.0] vs B [I=1.00, T=L100%/R0%, R=0.30Hz, G=10% | s=100.0,100.0,20.0,20.0] | pick=B | level=1 | EIG=0.920, Dist=2.000
[10:47:49] [Test] Iter 12 | A [I=0.59, T=L0%/R100%, R=0.30Hz, G=39% | s=59.2,20.0,20.0,58.5] vs B [I=1.00, T=L0%/R100%, R=4.00Hz, G=70% | s=100.0,20.0,100.0,100.0] | pick=A | level=2 | EIG=0.788, Dist=1.236
[10:47:53] [Test] Iter 13 | A [I=1.00, T=L100%/R0%, R=0.30Hz, G=70% | s=100.0,100.0,20.0,100.0] vs B [I=0.55, T=L50%/R50%, R=2.01Hz, G=21% | s=54.7,60.0,56.9,34.3] | pick=B | level=4 | EIG=0.777, Dist=1.208
[10:47:58] [Test] Iter 14 | A [I=0.20, T=L100%/R0%, R=0.30Hz, G=10% | s=20.0,100.0,20.0,20.0] vs B [I=0.20, T=L0%/R100%, R=4.00Hz, G=10% | s=20.0,20.0,100.0,20.0] | pick=B | level=1 | EIG=0.762, Dist=1.414
[10:48:03] [Test] Iter 15 | A [I=1.00, T=L0%/R100%, R=4.00Hz, G=10% | s=100.0,20.0,100.0,20.0] vs B [I=0.20, T=L100%/R0%, R=4.00Hz, G=10% | s=20.0,100.0,100.0,20.0] | pick=B | level=1 | EIG=0.758, Dist=1.414
[10:48:08] [Test] Iter 16 | A [I=1.00, T=L0%/R100%, R=0.30Hz, G=10% | s=100.0,20.0,20.0,20.0] vs B [I=0.51, T=L100%/R0%, R=2.31Hz, G=55% | s=50.6,100.0,63.5,79.4] | pick=B | level=3 | EIG=0.748, Dist=1.493
[10:48:13] [Test] Iter 17 | A [I=0.20, T=L0%/R100%, R=0.30Hz, G=70% | s=20.0,20.0,20.0,100.0] vs B [I=0.53, T=L52%/R48%, R=4.00Hz, G=70% | s=53.4,61.8,100.0,100.0] | pick=B | level=1 | EIG=0.699, Dist=1.203
[10:48:19] [Test] Iter 18 | A [I=0.54, T=L0%/R100%, R=4.00Hz, G=40% | s=53.5,20.0,100.0,60.4] vs B [I=1.00, T=L51%/R49%, R=2.13Hz, G=70% | s=100.0,60.5,59.5,100.0] | pick=A | level=2 | EIG=0.679, Dist=1.047
[10:48:25] [Test] Iter 19 | A [I=0.20, T=L0%/R100%, R=2.58Hz, G=10% | s=20.0,20.0,69.2,20.0] vs B [I=0.82, T=L46%/R54%, R=0.30Hz, G=40% | s=82.1,56.5,20.0,59.3] | pick=B | level=4 | EIG=0.676, Dist=1.196
[10:48:31] [Test] Iter 20 | A [I=0.20, T=L45%/R55%, R=2.15Hz, G=70% | s=20.0,55.9,59.9,100.0] vs B [I=0.49, T=L100%/R0%, R=0.30Hz, G=36% | s=48.6,100.0,20.0,54.3] | pick=B | level=2 | EIG=0.658, Dist=1.004
[10:48:38] [Test] Iter 21 | A [I=0.20, T=L57%/R43%, R=0.30Hz, G=32% | s=20.0,65.9,20.0,49.3] vs B [I=0.56, T=L100%/R0%, R=2.18Hz, G=70% | s=55.6,100.0,60.7,100.0] | pick=A | level=2 | EIG=0.646, Dist=1.020
[10:48:46] [Test] Iter 22 | A [I=0.65, T=L100%/R0%, R=4.00Hz, G=37% | s=65.5,100.0,100.0,55.6] vs B [I=0.54, T=L0%/R100%, R=2.12Hz, G=70% | s=54.5,20.0,59.3,100.0] | pick=A | level=2 | EIG=0.605, Dist=1.259
[10:48:57] [Test] Iter 23 | A [I=0.20, T=L100%/R0%, R=4.00Hz, G=56% | s=20.0,100.0,100.0,81.5] vs B [I=0.57, T=L49%/R51%, R=4.00Hz, G=10% | s=57.5,58.9,100.0,20.0] | pick=A | level=1 | EIG=0.626, Dist=1.036
[10:49:05] [Test] Iter 24 | A [I=1.00, T=L100%/R0%, R=2.06Hz, G=36% | s=100.0,100.0,58.1,54.9] vs B [I=0.74, T=L0%/R100%, R=0.30Hz, G=10% | s=73.8,20.0,20.0,20.0] | pick=A | level=3 | EIG=0.612, Dist=1.235
[10:49:14] [Test] Iter 25 | A [I=0.20, T=L47%/R53%, R=4.00Hz, G=42% | s=20.0,57.8,100.0,63.2] vs B [I=0.56, T=L100%/R0%, R=1.74Hz, G=10% | s=55.8,100.0,51.2,20.0] | pick=A | level=2 | EIG=0.596, Dist=1.069
[10:49:27] [Test] Iter 26 | A [I=0.20, T=L48%/R52%, R=0.30Hz, G=10% | s=20.0,58.5,20.0,20.0] vs B [I=0.61, T=L0%/R100%, R=2.43Hz, G=42% | s=61.2,20.0,66.1,62.2] | pick=B | level=5 | EIG=0.599, Dist=1.052
[10:49:45] [Test] Iter 27 | A [I=1.00, T=L39%/R61%, R=4.00Hz, G=52% | s=100.0,51.1,100.0,75.4] vs B [I=0.61, T=L0%/R100%, R=2.54Hz, G=10% | s=60.8,20.0,68.5,20.0] | pick=A | level=2 | EIG=0.563, Dist=1.013
[10:50:00] [Test] Iter 28 | A [I=0.67, T=L100%/R0%, R=4.00Hz, G=41% | s=66.8,100.0,100.0,61.1] vs B [I=0.20, T=L46%/R54%, R=2.14Hz, G=54% | s=20.0,56.6,59.7,79.3] | pick=B | level=4 | EIG=0.556, Dist=0.970
[10:50:16] [Test] Iter 29 | A [I=0.59, T=L100%/R0%, R=0.30Hz, G=70% | s=58.9,100.0,20.0,100.0] vs B [I=1.00, T=L53%/R47%, R=2.22Hz, G=42% | s=100.0,62.1,61.6,63.3] | pick=B | level=5 | EIG=0.547, Dist=0.985
[10:50:33] [Test] Iter 30 | A [I=0.58, T=L39%/R61%, R=1.88Hz, G=13% | s=58.1,51.2,54.2,23.5] vs B [I=0.20, T=L0%/R100%, R=4.00Hz, G=70% | s=20.0,20.0,100.0,100.0] | pick=A | level=2 | EIG=0.528, Dist=1.274
[10:50:54] [Test] Iter 31 | A [I=0.20, T=L100%/R0%, R=2.21Hz, G=70% | s=20.0,100.0,61.2,100.0] vs B [I=0.59, T=L0%/R100%, R=0.30Hz, G=49% | s=59.1,20.0,20.0,72.2] | pick=B | level=2 | EIG=0.527, Dist=1.275
[10:51:14] [Test] Iter 32 | A [I=0.20, T=L0%/R100%, R=0.30Hz, G=70% | s=20.0,20.0,20.0,100.0] vs B [I=0.57, T=L100%/R0%, R=1.72Hz, G=13% | s=56.6,100.0,50.6,24.4] | pick=B | level=1 | EIG=0.524, Dist=1.500
[10:51:45] [Test] Iter 33 | A [I=1.00, T=L42%/R58%, R=1.78Hz, G=10% | s=100.0,53.2,52.0,20.0] vs B [I=1.00, T=L100%/R0%, R=4.00Hz, G=15% | s=100.0,100.0,100.0,26.3] | pick=A | level=1 | EIG=0.518, Dist=0.841
[10:52:10] [Test] Iter 34 | A [I=0.20, T=L0%/R100%, R=4.00Hz, G=40% | s=20.0,20.0,100.0,60.1] vs B [I=0.65, T=L100%/R0%, R=2.07Hz, G=55% | s=64.5,100.0,58.3,80.0] | pick=B | level=3 | EIG=0.518, Dist=1.282
[10:52:38] [Test] Iter 35 | A [I=0.20, T=L100%/R0%, R=4.00Hz, G=68% | s=20.0,100.0,100.0,97.6] vs B [I=0.20, T=L0%/R100%, R=2.36Hz, G=10% | s=20.0,20.0,64.6,20.0] | pick=B | level=1 | EIG=0.521, Dist=1.462
[10:52:41] [Final-Test] Recommendation: [56.20, 69.75, 21.46, 61.44] | DistToGT=39.956
