[12:02:45] [System] Gamepad Service Started (Multiprocess).
[12:02:53] [System] Session Started.
[12:02:53] [System] Rumble params: I/T/R/G in [20,100], duration=3.0s to Xbox controller.
[12:02:53] [System] Automatic test started (no manual A/B selection).
[12:02:53] [Test] Iter 01 | A [I=1.00, T=L0%/R100%, R=4.00Hz, G=70% | s=100.0,20.0,100.0,100.0] vs B [I=0.20, T=L100%/R0%, R=0.30Hz, G=10% | s=20.0,100.0,20.0,20.0] | pick=B | level=1 | EIG=0.920, Dist=2.000
[12:04:03] [Test] Iter 20 | A [I=0.20, T=L0%/R100%, R=2.39Hz, G=56% | s=20.0,20.0,65.3,81.3] vs B [I=1.00, T=L49%/R51%, R=0.30Hz, G=42% | s=100.0,59.3,20.0,62.8] | pick=B | level=2 | EIG=0.624, Dist=1.271
[12:04:12] [Test] Iter 21 | A [I=0.20, T=L51%/R49%, R=2.01Hz, G=70% | s=20.0,60.7,56.9,100.0] vs B [I=0.20, T=L100%/R0%, R=4.00Hz, G=11% | s=20.0,100.0,100.0,21.6] | pick=A | level=1 | EIG=0.634, Dist=1.221
[12:04:19] [Test] Iter 22 | A [I=0.57, T=L0%/R100%, R=4.00Hz, G=43% | s=57.3,20.0,100.0,64.2] vs B [I=1.00, T=L55%/R45%, R=2.22Hz, G=59% | s=100.0,64.3,61.6,85.7] | pick=B | level=2 | EIG=0.615, Dist=0.945
[12:04:28] [Test] Iter 23 | A [I=0.67, T=L0%/R100%, R=2.03Hz, G=34% | s=67.0,20.0,57.3,51.9] vs B [I=0.20, T=L100%/R0%, R=0.30Hz, G=47% | s=20.0,100.0,20.0,69.9] | pick=A | level=4 | EIG=0.580, Dist=1.270
[12:04:40] [Test] Iter 24 | A [I=1.00, T=L100%/R0%, R=4.00Hz, G=30% | s=100.0,100.0,100.0,46.5] vs B [I=0.60, T=L55%/R45%, R=0.30Hz, G=11% | s=60.1,63.7,20.0,21.2] | pick=A | level=1 | EIG=0.586, Dist=1.247
[12:04:54] [Test] Iter 25 | A [I=0.42, T=L0%/R100%, R=0.30Hz, G=46% | s=42.2,20.0,20.0,68.1] vs B [I=1.00, T=L0%/R100%, R=2.26Hz, G=70% | s=100.0,20.0,62.5,100.0] | pick=A | level=2 | EIG=0.565, Dist=0.982
[12:05:07] [Test] Iter 26 | A [I=0.65, T=L0%/R100%, R=0.30Hz, G=70% | s=64.7,20.0,20.0,100.0] vs B [I=0.60, T=L100%/R0%, R=2.30Hz, G=12% | s=59.8,100.0,63.2,22.3] | pick=B | level=1 | EIG=0.560, Dist=1.496
[12:05:25] [Test] Iter 27 | A [I=0.61, T=L0%/R100%, R=2.09Hz, G=10% | s=61.5,20.0,58.7,20.0] vs B [I=0.20, T=L0%/R100%, R=4.00Hz, G=42% | s=20.0,20.0,100.0,62.0] | pick=B | level=1 | EIG=0.555, Dist=0.901
[12:05:41] [Test] Iter 28 | A [I=1.00, T=L36%/R64%, R=4.00Hz, G=37% | s=100.0,48.5,100.0,56.6] vs B [I=0.20, T=L44%/R56%, R=0.30Hz, G=45% | s=20.0,55.2,20.0,66.2] | pick=B | level=1 | EIG=0.538, Dist=1.422
[12:05:59] [Test] Iter 29 | A [I=0.60, T=L100%/R0%, R=0.30Hz, G=57% | s=60.0,100.0,20.0,82.3] vs B [I=1.00, T=L56%/R44%, R=2.21Hz, G=70% | s=100.0,65.2,61.2,100.0] | pick=A | level=1 | EIG=0.530, Dist=0.869
[12:06:19] [Test] Iter 30 | A [I=0.20, T=L0%/R100%, R=2.13Hz, G=55% | s=20.0,20.0,59.6,80.6] vs B [I=0.60, T=L51%/R49%, R=0.30Hz, G=70% | s=60.3,60.5,20.0,100.0] | pick=A | level=2 | EIG=0.529, Dist=0.902
[12:06:40] [Test] Iter 31 | A [I=0.58, T=L100%/R0%, R=0.30Hz, G=12% | s=57.9,100.0,20.0,23.2] vs B [I=1.00, T=L62%/R38%, R=2.40Hz, G=10% | s=100.0,69.4,65.4,20.0] | pick=B | level=1 | EIG=0.532, Dist=0.865
[12:07:00] [Test] Iter 32 | A [I=1.00, T=L100%/R0%, R=0.30Hz, G=34% | s=100.0,100.0,20.0,51.5] vs B [I=0.54, T=L46%/R54%, R=1.94Hz, G=55% | s=54.2,56.7,55.4,80.2] | pick=B | level=5 | EIG=0.510, Dist=0.972
[12:07:23] [Test] Iter 33 | A [I=0.63, T=L50%/R50%, R=2.17Hz, G=16% | s=63.4,60.3,60.5,27.8] vs B [I=0.20, T=L100%/R0%, R=4.00Hz, G=39% | s=20.0,100.0,100.0,58.3] | pick=A | level=3 | EIG=0.512, Dist=0.964
[12:07:49] [Test] Iter 34 | A [I=1.00, T=L0%/R100%, R=4.00Hz, G=69% | s=100.0,20.0,100.0,98.0] vs B [I=0.20, T=L58%/R42%, R=4.00Hz, G=10% | s=20.0,66.2,100.0,20.0] | pick=B | level=1 | EIG=0.498, Dist=1.512
[12:08:14] [Test] Iter 35 | A [I=1.00, T=L100%/R0%, R=2.10Hz, G=10% | s=100.0,100.0,59.0,20.0] vs B [I=0.20, T=L100%/R0%, R=0.30Hz, G=60% | s=20.0,100.0,20.0,86.1] | pick=B | level=1 | EIG=0.495, Dist=1.386
[12:08:18] [Final-Test] Recommendation: [75.72, 42.89, 38.15, 64.11] | DistToGT=32.158
